20260531204949,10.0.0.13,55809,192.168.70.135,5001,1,22.0-23.0,2403208,19225664
20260531204950,10.0.0.13,55809,192.168.70.135,5001,1,23.0-24.0,2352528,18820224
20260531204951,10.0.0.13,55809,192.168.70.135,5001,1,24.0-25.0,2507016,20056128
20260531204952,10.0.0.13,55809,192.168.70.135,5001,1,25.0-26.0,2214688,17717504
20260531204953,10.0.0.13,55809,192.168.70.135,5001,1,26.0-27.0,2366032,18928256
20260531204954,10.0.0.13,55809,192.168.70.135,5001,1,27.0-28.0,2408776,19270208
20260531204955,10.0.0.13,55809,192.168.70.135,5001,1,28.0-29.0,2396440,19171520
20260531204956,10.0.0.13,55809,192.168.70.135,5001,1,29.0-30.0,2400088,19200704
20260531204957,10.0.0.13,55809,192.168.70.135,5001,1,30.0-31.0,2450768,19606144
20260531204958,10.0.0.13,55809,192.168.70.135,5001,1,31.0-32.0,2444976,19559808
20260531204959,10.0.0.13,55809,192.168.70.135,5001,1,32.0-33.0,2416016,19328128
20260531205000,10.0.0.13,55809,192.168.70.135,5001,1,33.0-34.0,2414568,19316544
20260531205001,10.0.0.13,55809,192.168.70.135,5001,1,34.0-35.0,2416016,19328128
20260531205002,10.0.0.13,55809,192.168.70.135,5001,1,35.0-36.0,2389952,19119616
20260531205003,10.0.0.13,55809,192.168.70.135,5001,1,36.0-37.0,1233000,9864000
20260531205004,10.0.0.13,55809,192.168.70.135,5001,1,37.0-38.0,2443528,19548224
20260531205005,10.0.0.13,55809,192.168.70.135,5001,1,38.0-39.0,2400088,19200704
20260531205006,10.0.0.13,55809,192.168.70.135,5001,1,39.0-40.0,2319696,18557568
20260531205007,10.0.0.13,55809,192.168.70.135,5001,1,40.0-41.0,2474688,19797504
20260531205008,10.0.0.13,55809,192.168.70.135,5001,1,41.0-42.0,2418912,19351296
20260531205009,10.0.0.13,55809,192.168.70.135,5001,1,42.0-43.0,2305440,18443520
20260531205010,10.0.0.13,55809,192.168.70.135,5001,1,43.0-44.0,2359296,18874368
20260531205011,10.0.0.13,55809,192.168.70.135,5001,1,44.0-45.0,2359296,18874368
20260531205012,10.0.0.13,55809,192.168.70.135,5001,1,45.0-46.0,1933248,15465984
20260531205013,10.0.0.13,55809,192.168.70.135,5001,1,46.0-47.0,2586408,20691264
20260531205014,10.0.0.13,55809,192.168.70.135,5001,1,47.0-48.0,2323344,18586752
20260531205015,10.0.0.13,55809,192.168.70.135,5001,1,48.0-49.0,3571576,28572608
20260531205016,10.0.0.13,55809,192.168.70.135,5001,1,49.0-50.0,2279848,18238784
20260531205017,10.0.0.13,55809,192.168.70.135,5001,1,50.0-51.0,2476832,19814656
20260531205018,10.0.0.13,55809,192.168.70.135,5001,1,51.0-52.0,2279848,18238784
20260531205019,10.0.0.13,55809,192.168.70.135,5001,1,52.0-53.0,2476832,19814656
20260531205020,10.0.0.13,55809,192.168.70.135,5001,1,53.0-54.0,2279848,18238784
20260531205021,10.0.0.13,55809,192.168.70.135,5001,1,54.0-55.0,2345760,18766080
20260531205022,10.0.0.13,55809,192.168.70.135,5001,1,55.0-56.0,2410920,19287360
20260531205023,10.0.0.13,55809,192.168.70.135,5001,1,56.0-57.0,2410920,19287360
20260531205024,10.0.0.13,55809,192.168.70.135,5001,1,57.0-58.0,1172880,9383040
20260531205025,10.0.0.13,55809,192.168.70.135,5001,1,58.0-59.0,2345760,18766080
20260531205026,10.0.0.13,55809,192.168.70.135,5001,1,59.0-60.0,2410920,19287360
20260531205026,10.0.0.13,55809,192.168.70.135,5001,1,60.0-61.0,124304,978070
20260531205026,10.0.0.13,55809,192.168.70.135,5001,1,0.0-61.0,142425108,18673581
