20260531205451,10.0.0.14,56765,192.168.70.135,5001,1,25.0-26.0,2411672,19293376
20260531205452,10.0.0.14,56765,192.168.70.135,5001,1,26.0-27.0,2279848,18238784
20260531205453,10.0.0.14,56765,192.168.70.135,5001,1,27.0-28.0,2476832,19814656
20260531205454,10.0.0.14,56765,192.168.70.135,5001,1,28.0-29.0,2279848,18238784
20260531205455,10.0.0.14,56765,192.168.70.135,5001,1,29.0-30.0,2489864,19918912
20260531205456,10.0.0.14,56765,192.168.70.135,5001,1,30.0-31.0,2402232,19217856
20260531205457,10.0.0.14,56765,192.168.70.135,5001,1,31.0-32.0,2402232,19217856
20260531205458,10.0.0.14,56765,192.168.70.135,5001,1,32.0-33.0,2394992,19159936
20260531205459,10.0.0.14,56765,192.168.70.135,5001,1,33.0-34.0,2416712,19333696
20260531205500,10.0.0.14,56765,192.168.70.135,5001,1,34.0-35.0,2256680,18053440
20260531205501,10.0.0.14,56765,192.168.70.135,5001,1,35.0-36.0,2397888,19183104
20260531205502,10.0.0.14,56765,192.168.70.135,5001,1,36.0-37.0,2494208,19953664
20260531205503,10.0.0.14,56765,192.168.70.135,5001,1,37.0-38.0,2319696,18557568
20260531205504,10.0.0.14,56765,192.168.70.135,5001,1,38.0-39.0,2386304,19090432
20260531205505,10.0.0.14,56765,192.168.70.135,5001,1,39.0-40.0,2389952,19119616
20260531205506,10.0.0.14,56765,192.168.70.135,5001,1,40.0-41.0,2392848,19142784
20260531205507,10.0.0.14,56765,192.168.70.135,5001,1,41.0-42.0,2366784,18934272
20260531205508,10.0.0.14,56765,192.168.70.135,5001,1,42.0-43.0,2403960,19231680
20260531205509,10.0.0.14,56765,192.168.70.135,5001,1,43.0-44.0,2228224,17825792
20260531205510,10.0.0.14,56765,192.168.70.135,5001,1,44.0-45.0,2359296,18874368
20260531205511,10.0.0.14,56765,192.168.70.135,5001,1,45.0-46.0,1282064,10256512
20260531205512,10.0.0.14,56765,192.168.70.135,5001,1,46.0-47.0,4114160,32913280
20260531205513,10.0.0.14,56765,192.168.70.135,5001,1,47.0-48.0,2417688,19341504
20260531205514,10.0.0.14,56765,192.168.70.135,5001,1,48.0-49.0,2424480,19395840
20260531205515,10.0.0.14,56765,192.168.70.135,5001,1,49.0-50.0,1106968,8855744
20260531205516,10.0.0.14,56765,192.168.70.135,5001,1,50.0-51.0,2345760,18766080
20260531205517,10.0.0.14,56765,192.168.70.135,5001,1,51.0-52.0,2345760,18766080
20260531205518,10.0.0.14,56765,192.168.70.135,5001,1,52.0-53.0,2345760,18766080
20260531205519,10.0.0.14,56765,192.168.70.135,5001,1,53.0-54.0,2345760,18766080
20260531205520,10.0.0.14,56765,192.168.70.135,5001,1,54.0-55.0,2476832,19814656
20260531205521,10.0.0.14,56765,192.168.70.135,5001,1,55.0-56.0,2410920,19287360
20260531205522,10.0.0.14,56765,192.168.70.135,5001,1,56.0-57.0,2279848,18238784
20260531205523,10.0.0.14,56765,192.168.70.135,5001,1,57.0-58.0,2476832,19814656
20260531205524,10.0.0.14,56765,192.168.70.135,5001,1,58.0-59.0,2279848,18238784
20260531205525,10.0.0.14,56765,192.168.70.135,5001,1,59.0-60.0,2345760,18766080
20260531205525,10.0.0.14,56765,192.168.70.135,5001,1,60.0-61.1,124304,906786
20260531205525,10.0.0.14,56765,192.168.70.135,5001,1,0.0-61.1,142442284,18651401
