[sudo] password for mobile: 
20260531214607,192.168.70.135,60510,10.0.0.13,5001,1,22.0-23.0,1309770,10478160,0.000,0,891,0.000,0
20260531214608,192.168.70.135,60510,10.0.0.13,5001,1,23.0-24.0,1311240,10489920,0.000,0,892,0.000,0
20260531214609,192.168.70.135,60510,10.0.0.13,5001,1,24.0-25.0,1311240,10489920,0.000,0,892,0.000,0
20260531214610,192.168.70.135,60510,10.0.0.13,5001,1,25.0-26.0,1309770,10478160,0.000,0,891,0.000,0
20260531214611,192.168.70.135,60510,10.0.0.13,5001,1,26.0-27.0,1311240,10489920,0.000,0,892,0.000,0
20260531214612,192.168.70.135,60510,10.0.0.13,5001,1,27.0-28.0,1311240,10489920,0.000,0,892,0.000,0
20260531214613,192.168.70.135,60510,10.0.0.13,5001,1,28.0-29.0,1309770,10478160,0.000,0,891,0.000,0
20260531214614,192.168.70.135,60510,10.0.0.13,5001,1,29.0-30.0,1311240,10489920,0.000,0,892,0.000,0
20260531214615,192.168.70.135,60510,10.0.0.13,5001,1,30.0-31.0,1309770,10478160,0.000,0,891,0.000,0
20260531214616,192.168.70.135,60510,10.0.0.13,5001,1,31.0-32.0,1311240,10489920,0.000,0,892,0.000,0
20260531214617,192.168.70.135,60510,10.0.0.13,5001,1,32.0-33.0,1311240,10489920,0.000,0,892,0.000,0
20260531214618,192.168.70.135,60510,10.0.0.13,5001,1,33.0-34.0,1309770,10478160,0.000,0,891,0.000,0
20260531214619,192.168.70.135,60510,10.0.0.13,5001,1,34.0-35.0,1311240,10489920,0.000,0,892,0.000,0
20260531214620,192.168.70.135,60510,10.0.0.13,5001,1,35.0-36.0,1311240,10489920,0.000,0,892,0.000,0
20260531214621,192.168.70.135,60510,10.0.0.13,5001,1,36.0-37.0,1309770,10478160,0.000,0,891,0.000,0
20260531214622,192.168.70.135,60510,10.0.0.13,5001,1,37.0-38.0,1311240,10489920,0.000,0,892,0.000,0
20260531214623,192.168.70.135,60510,10.0.0.13,5001,1,38.0-39.0,1311240,10489920,0.000,0,892,0.000,0
20260531214624,192.168.70.135,60510,10.0.0.13,5001,1,39.0-40.0,1309770,10478160,0.000,0,891,0.000,0
20260531214625,192.168.70.135,60510,10.0.0.13,5001,1,40.0-41.0,1311240,10489920,0.000,0,892,0.000,0
20260531214626,192.168.70.135,60510,10.0.0.13,5001,1,41.0-42.0,1311240,10489920,0.000,0,892,0.000,0
20260531214627,192.168.70.135,60510,10.0.0.13,5001,1,42.0-43.0,1309770,10478160,0.000,0,891,0.000,0
20260531214628,192.168.70.135,60510,10.0.0.13,5001,1,43.0-44.0,1311240,10489920,0.000,0,892,0.000,0
20260531214629,192.168.70.135,60510,10.0.0.13,5001,1,44.0-45.0,1309770,10478160,0.000,0,891,0.000,0
20260531214630,192.168.70.135,60510,10.0.0.13,5001,1,45.0-46.0,1311240,10489920,0.000,0,892,0.000,0
20260531214631,192.168.70.135,60510,10.0.0.13,5001,1,46.0-47.0,1311240,10489920,0.000,0,892,0.000,0
20260531214632,192.168.70.135,60510,10.0.0.13,5001,1,47.0-48.0,1309770,10478160,0.000,0,891,0.000,0
20260531214633,192.168.70.135,60510,10.0.0.13,5001,1,48.0-49.0,1311240,10489920,0.000,0,892,0.000,0
20260531214634,192.168.70.135,60510,10.0.0.13,5001,1,49.0-50.0,1311240,10489920,0.000,0,892,0.000,0
20260531214635,192.168.70.135,60510,10.0.0.13,5001,1,50.0-51.0,1309770,10478160,0.000,0,891,0.000,0
20260531214636,192.168.70.135,60510,10.0.0.13,5001,1,51.0-52.0,1311240,10489920,0.000,0,892,0.000,0
20260531214637,192.168.70.135,60510,10.0.0.13,5001,1,52.0-53.0,1311240,10489920,0.000,0,892,0.000,0
20260531214638,192.168.70.135,60510,10.0.0.13,5001,1,53.0-54.0,1309770,10478160,0.000,0,891,0.000,0
20260531214639,192.168.70.135,60510,10.0.0.13,5001,1,54.0-55.0,1311240,10489920,0.000,0,892,0.000,0
20260531214640,192.168.70.135,60510,10.0.0.13,5001,1,55.0-56.0,1311240,10489920,0.000,0,892,0.000,0
20260531214641,192.168.70.135,60510,10.0.0.13,5001,1,56.0-57.0,1309770,10478160,0.000,0,891,0.000,0
20260531214642,192.168.70.135,60510,10.0.0.13,5001,1,57.0-58.0,1311240,10489920,0.000,0,892,0.000,0
20260531214643,192.168.70.135,60510,10.0.0.13,5001,1,58.0-59.0,1309770,10478160,0.000,0,891,0.000,0
20260531214644,192.168.70.135,60510,10.0.0.13,5001,1,59.0-60.0,1311240,10489920,0.000,0,892,0.000,0
20260531214644,192.168.70.135,60510,10.0.0.13,5001,1,0.0-60.0,78647940,10486125,0.000,0,-1,-0.000,0
